game_id,year,season,player,commentary
5,1904,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Kie (from England) were repelled. The nation expanded into neutral territories, claiming Rum."
5,1904,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Smy."
5,1904,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Tri."
5,1904,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Sev."
5,1904,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Par."
5,1905,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre, AEG."
5,1905,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tus."
5,1905,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Kie (from England), Rom (from Italy). However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Ruh, Tun, WES."
5,1905,spring,Austria,"In this turn, Austria's strategy involved consolidation."
5,1905,spring,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ber (from Russia). However, its attempted attacks on Mos (from Russia) were repelled. The nation expanded into neutral territories, claiming Nwy."
5,1905,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pru, Lvn."
5,1905,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul."
5,1905,fall,Italy,"In this turn, Italy's strategy involved consolidation."
5,1905,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mun (from Germany) were repelled. The nation expanded into neutral territories, claiming Bur, Tus, TYS. It projected power by providing key support for Italy's efforts."
5,1905,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ser. It projected power by providing key support for Germany's efforts."
5,1905,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mos (from Russia) were repelled. The nation expanded into neutral territories, claiming Pru. Logistically, it executed important convoys, including moving an army from Swe to Pru."
5,1905,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Stp (from England) were repelled. The nation expanded into neutral territories, claiming Ukr."
5,1905,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy."
5,1905,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Edi."
5,1905,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Lvn, BOT."
5,1905,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, an Army in Mar."
5,1906,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming EAS, Ser."
5,1906,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Yor, Lvn, NTH."
5,1906,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mun (from Germany). The nation expanded into neutral territories, claiming Pie, Hol, Apu, ION, MAO."
5,1906,spring,Austria,"In this turn, Austria's strategy involved aggression, consolidation. It launched successful assaults, capturing Ven (from Italy)."
5,1906,spring,Italy,"In this turn, Italy's strategy involved consolidation."
5,1906,spring,Russia,"In this turn, Russia's strategy involved consolidation."
5,1906,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Bud (from Austria). The nation expanded into neutral territories, claiming Gre, AEG."
5,1906,fall,Austria,"In this turn, Austria's strategy involved holding positions."
5,1906,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mos (from Russia). However, its attempted attacks on War (from Russia) were repelled. The nation expanded into neutral territories, claiming Den. It projected power by providing key support for Russia's efforts. Logistically, it executed important convoys, including moving an army from Yor to Den."
5,1906,fall,Russia,"In this turn, Russia's strategy involved consolidation."
5,1906,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from Italy). The nation expanded into neutral territories, claiming Bel, ADR, ENG, ION. It projected power by providing key support for England's efforts."
5,1906,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ank, an Army in Con."
5,1906,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at Alb."
5,1906,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Lon."
5,1906,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Ukr."
5,1906,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, an Army in Par."
5,1907,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming Arm, Rum, Bul."
5,1907,spring,Austria,"In this turn, Austria's strategy involved aggression. However, its attempted attacks on Ven (from France) were repelled."
5,1907,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Wal, NTH, Sil. It projected power by providing key support for Russia's efforts."
5,1907,spring,Russia,"In this turn, Russia's strategy involved consolidation."
5,1907,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ber (from Russia). However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Pic, IRI, Pie, ENG. It projected power by providing key support for England's efforts."
